id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
18293162,Adams Morgan studio,Condominium,Entire home/apt,2,1,0,175.00,0.00,1,0,,flexible,
16071149,Spacious 2 bedroom in heart of DC,Apartment,Entire home/apt,5,2.5,2,137.00,0.00,2,1,100,flexible,0.19
4523554,Beautiful Rowhouse w Backyard-Walk to White House!,House,Entire home/apt,5,1.5,2,1500.00,0.00,2,0,,flexible,
5203550,1-br in Dupont/Adams Morgan,Apartment,Entire home/apt,1,1,1,100.00,0.00,14,0,,flexible,
17721267,Conveniently Located 1BR,Apartment,Entire home/apt,3,2.5,1,160.00,0.00,3,0,,flexible,
16809762,Inauguration Apartments for Rent,Apartment,Entire home/apt,2,1,0,500.00,0.00,1,0,,flexible,
15630258,Cozy Studio in central AdMo/DuPont,Apartment,Entire home/apt,2,1,0,70.00,0.00,28,8,97,moderate,1.28
16069436,Beautiful Adams Morgan Rowhouse,Apartment,Entire home/apt,8,1,2,1000.00,0.00,1,0,,strict,
12984553,Lovely Apt Near Metro & Restaurants,Apartment,Entire home/apt,4,2,1,190.00,25.00,30,2,100,moderate,0.2
16620516,Large Woodley Row Home - Near Downtown (& metro)!,House,Entire home/apt,12,2.5,5,2000.00,0.00,2,0,,flexible,
15099004,"Modern, Sun-drenched 1BR in Adams Morgan",Apartment,Entire home/apt,2,1,1,220.00,0.00,2,7,100,flexible,0.92
9430567,5 Bedrooms sleep 12 in Adams Morgan,House,Entire home/apt,12,2.5,5,500.00,50.00,4,4,95,strict,0.3
11386890,Cozy & Chic 1 BR in Adams Morgan,Apartment,Entire home/apt,3,1,1,90.00,30.00,2,17,94,moderate,1.19
8126682,Apartment Above Bars n Adams Morgan,Apartment,Private room,1,1,1,110.00,0.00,1,0,,flexible,
1343806,Large studio close to everything DC,Apartment,Entire home/apt,3,1,1,85.00,50.00,5,8,100,flexible,1.05
5734753,Spacious Studio  In Great Location,Apartment,Entire home/apt,3,1,0,80.00,0.00,1,8,88,flexible,0.32
4719292,Historic Cozy 1br near Dupont ,Apartment,Entire home/apt,2,1,1,175.00,0.00,3,0,,moderate,
15008512,Luxurious 1bdr Apt in Adams Morgan,Condominium,Entire home/apt,2,1,1,71.00,0.00,3,1,100,flexible,0.26
16778028,"Charming one bedroom in elite nhood, Kalorama",Apartment,Entire home/apt,2,1,1,120.00,0.00,2,12,95,flexible,3.3
8651941,Dupont Adams Morgan Elegant Jewel,Apartment,Entire home/apt,6,1,2,129.00,0.00,2,53,92,strict,2.84
644666,Artsy 1 Bedroom in Hip Neighborhood,Apartment,Entire home/apt,3,1,1,100.00,25.00,1,3,100,moderate,0.42
7361909,2BR AdMo Penthouse w/ Private Deck,Apartment,Entire home/apt,4,2,2,275.00,0.00,2,16,99,moderate,0.8
12850798,FlourishBnB Kalorama Niranja Surya Sanctuary Guest,Condominium,Private room,2,1,1,59.00,10.00,28,7,86,moderate,0.57
16778954,2 BR Condo for Inauguration/Women's March in AdMo,Condominium,Entire home/apt,6,1,2,600.00,0.00,2,0,,flexible,
6850540,Spacious one bedroom in central DC,Apartment,Entire home/apt,4,1,1,150.00,0.00,2,17,91,moderate,0.76
16780574,Great private room in DuPont Circle,Apartment,Private room,2,1,1,110.00,0.00,1,1,100,moderate,0.28
11799943,Comfortable BR/BA Adams Morgan,Condominium,Private room,2,1,1,99.00,10.00,1,27,99,moderate,2.02
17173982,One bedroom apartment in Adams morgan DC!,Apartment,Entire home/apt,2,1,1,79.00,0.00,4,1,80,moderate,0.91
15830578,Modern 1 Bedroom Adams Morgan Apartment,Apartment,Entire home/apt,5,1,1,150.00,0.00,2,0,,flexible,
5181619,Delightful apt in Adams Morgan DC!,Apartment,Entire home/apt,3,1,1,94.00,15.00,30,2,100,moderate,0.1
4502157,"Hip, Exquisite Top Floor 1BD",Apartment,Entire home/apt,4,1,1,125.00,0.00,2,12,98,moderate,0.48
18059889,"Sunny Oasis in the Heart of Adams Morgan, DC",Apartment,Entire home/apt,4,1,1,100.00,0.00,2,0,,flexible,
5051005,Kalorama / Adams Morgan Apartment,Apartment,Private room,2,1,1,109.00,20.00,1,37,99,strict,1.42
16701575,Bright Room in the heart of Dupont Circle,House,Private room,2,1.5,1,75.00,0.00,1,9,98,flexible,2.45
16848000,PERFECTLY Located 1 BR Condo Near Dupont Circle!,Apartment,Entire home/apt,4,1,1,299.00,40.00,2,3,80,strict,1.84
6984846,,Apartment,Entire home/apt,4,1,0,90.00,0.00,7,2,100,flexible,0.09
4494692,1 BR in 2 BR sunny condo at Adams,Apartment,Private room,1,1,1,70.00,0.00,1,4,100,strict,0.16
5589,Cozy in Adams Morgan,Apartment,Entire home/apt,4,1,1,100.00,15.00,3,59,88,moderate,0.63
16455525,Brand New Luxury Condo in Heart of Adams Morgan,Condominium,Entire home/apt,2,1,0,135.00,0.00,1,6,100,moderate,1.65
17733797,Gorgeous new 1 BR garden apt in Adams Morgan,Apartment,Entire home/apt,4,1,1,120.00,0.00,2,0,,moderate,
16620394,"Nicest Apartment in Washington DC! Bars, Food, Shops",Apartment,Entire home/apt,2,1,1,90.00,0.00,2,7,97,strict,1.81
17603782,Adams Morgan - sunny studio,Apartment,Entire home/apt,2,1,1,80.00,0.00,10,0,,flexible,
6200586,Centrally Located Charming 1BD,Apartment,Entire home/apt,4,1,1,145.00,25.00,2,32,96,strict,1.31
16031249,Top Floor Condo with Loft,Condominium,Entire home/apt,2,1,1,750.00,0.00,2,1,100,strict,0.27
16162369,"Chic, Cozy 1 Bdrm in Heart of Hip Adams Morgan",Apartment,Entire home/apt,3,1,1,100.00,25.00,2,4,100,moderate,1.11
5251410,Lovely room Adams Morgan in apt,Apartment,Private room,2,1,1,95.00,25.00,3,31,93,flexible,1.17
13017599,Cozy 1B condo in Adams Morgan DC,Apartment,Entire home/apt,3,1,1,150.00,0.00,2,58,97,strict,4.86
16735021,Newly Renovated Studio Apt in Adams Morgan,Apartment,Entire home/apt,2,1,0,375.00,0.00,2,0,,flexible,
7578455,Dupont Adams Morgan Cherry Blossom,Apartment,Entire home/apt,6,1,2,149.00,0.00,2,37,92,strict,1.83
16294941,2 Bedroom/2 Bathroom in the heart of Adams Morgan.,Condominium,Entire home/apt,3,2,2,975.00,0.00,1,0,,flexible,
16164164,Charming Row Home in Adams Morgan,House,Entire home/apt,8,4,5,2200.00,0.00,2,0,,flexible,
11184153,Master Bedroom in the Heart of DC,House,Private room,2,1,1,83.00,7.00,6,9,100,strict,0.67
15968399,"Perfect, cozy 1 bedroom",Apartment,Entire home/apt,4,1,1,950.00,0.00,2,1,100,strict,0.27
17574087,Adams Morgan - Great location & Awesome apartment,Apartment,Entire home/apt,4,1,1,80.00,0.00,8,0,,flexible,
10050749,Cute Apt In Adams Morgan DC!,Apartment,Entire home/apt,3,1,1,69.00,15.00,29,7,86,moderate,0.54
15346306,Private 1b/b in Adams Morgan,Apartment,Entire home/apt,3,1,1,90.00,0.00,2,2,90,flexible,0.29
16559120,Entire charming condo! GREAT historic location!,Condominium,Entire home/apt,5,1.5,2,140.00,25.00,2,8,97,moderate,2.2
10968284,1 Bed in Upscale Hostel Shared Room,Dorm,Shared room,1,8,1,54.00,0.00,1,88,97,flexible,5.83
17155149,Dupont Suite 2 across from the Washington Hilton,Apartment,Entire home/apt,3,1,0,99.00,10.00,1,16,96,strict,5.85
6923607,Lovely studio near Dupont Circle,Apartment,Entire home/apt,2,1,0,115.00,0.00,1,173,95,moderate,7.61
12071071,Charming Adams Morgan 2-story condo,Apartment,Entire home/apt,4,1,2,180.00,30.00,1,5,100,moderate,0.38
14102918,Modern Euro-style studio in Adams Morgan,Condominium,Entire home/apt,2,1,0,70.00,0.00,3,11,87,moderate,1.24
14103068,Lovely king bedroom apt in heart of Adams Morgan,Apartment,Entire home/apt,4,1,1,325.00,0.00,2,4,100,moderate,0.51
8336265,Sunny Apartment in Adams Morgan DC!,Apartment,Entire home/apt,3,1,1,75.00,60.00,7,7,91,moderate,0.35
15184854,Modern & Cozy Adams Morgan,Apartment,Entire home/apt,4,1,1,105.00,10.00,2,15,97,strict,3.36
7713639,Dupont Adams Morgan Chic Haven,Apartment,Entire home/apt,4,1,1,119.00,0.00,2,27,96,strict,1.43
14065174,Studio,Apartment,Entire home/apt,2,1,0,100.00,10.00,3,2,100,strict,0.55
6184481,"Huge 1BR apt, 16 St NW Adams Morgan",Apartment,Entire home/apt,6,1,1,166.00,9.00,3,23,93,moderate,1.15
10368464,"Updated studio in cool, uptown neighborhood",Condominium,Entire home/apt,3,1,0,105.00,20.00,2,17,99,strict,1.79
13810296,Historic 3 BR/3 Lvl Row Home -Jacuzzi!,Townhouse,Entire home/apt,7,2,3,230.00,50.00,2,41,93,strict,4.42
8633088,Dupont Adams Morgan Modern Joy,Apartment,Entire home/apt,4,1,1,119.00,0.00,2,31,91,strict,1.73
4701058,1BR Sunny Condo Remodeled w/Balcony,Apartment,Entire home/apt,2,1,1,75.00,0.00,90,41,98,moderate,1.44
12537603,AdMo private bedroom & private bath,Apartment,Private room,2,1,1,55.00,0.00,5,17,89,flexible,1.33
9390784,Dupont Adams Morgan Cozy Delight,Apartment,Entire home/apt,4,1,1,119.00,0.00,2,24,96,strict,1.71
13417691,Embassy Row English Basement Apartment,House,Entire home/apt,3,1,1,109.00,0.00,4,40,98,moderate,3.73
8797534,"Magical, quiet, and cozy 1 bedroom",Apartment,Entire home/apt,2,1,1,130.00,0.00,1,0,,flexible,
16855224,"1 Bed in Hip Hostel BIG CoEd ""Community Dorm"" Room",Hostel,Shared room,4,8,1,44.00,32.00,1,4,100,flexible,2.93
8536193,Great Studio in Adams Morgan,Apartment,Entire home/apt,3,1,0,100.00,10.00,2,6,93,moderate,0.35
4251764,Comfy Private 1bdr Apartment,Apartment,Entire home/apt,3,1,1,70.00,10.00,2,11,98,moderate,0.37
16532229,"Luxury Condo in Heart of DC, Bright Clean Walkable",Apartment,Entire home/apt,5,1,1,300.00,0.00,2,1,100,strict,0.27
9651530,Private Bedroom in Dupont Rowhouse,House,Private room,1,1,1,55.00,0.00,1,0,,flexible,
9095007,Large sunny top floor apartment,Apartment,Entire home/apt,3,1,1,125.00,0.00,4,0,,strict,
16173157,"Cozy 1 bedroom in heart of Adams Morgan, DC",Apartment,Entire home/apt,4,1,1,99.00,35.00,4,9,98,moderate,4.5
1099893,"Large, stylish 1 BR in Adams Morgan",Apartment,Entire home/apt,2,1,1,140.00,0.00,1,9,95,moderate,0.18
15780460,Remodeled luxury 2bedroom2bath,Apartment,Entire home/apt,3,2,2,150.00,0.00,3,0,,flexible,
10898219,Large 1 Bedroom Apt- Adams Morgan & Dupont Area,Apartment,Entire home/apt,3,1,1,94.00,0.00,1,36,94,moderate,2.41
2739243,Beautiful 2 bdr in Adams Morgan,Apartment,Entire home/apt,6,2,2,150.00,20.00,1,11,98,strict,0.3
6410167,3-bedroom historic rowhouse,House,Entire home/apt,8,2.5,3,200.00,50.00,4,1,100,strict,0.14
16797848,"Charming, Comfortable, One Bedroom in Adams Morgan",Condominium,Entire home/apt,2,1,1,400.00,0.00,2,1,60,moderate,0.27
1396950,Luxury 1 bedroom in Dupont Circle,Apartment,Entire home/apt,3,1,1,99.00,40.00,2,66,97,strict,2.01
16635855,Boutique Townhouse,House,Entire home/apt,5,2.5,2,99.00,50.00,2,12,84,strict,3.56
1112617,Skylit Studio in Adams Morgan,Apartment,Entire home/apt,3,1,1,96.00,0.00,1,102,96,moderate,4.26
18504200,Dupont Flat 3 across from Washington Hilton Hotel,Apartment,Entire home/apt,3,1,0,99.00,10.00,1,0,,strict,
10836662,2BR 2.5 BR Adams Morgan gem,Condominium,Entire home/apt,4,2.5,2,200.00,66.00,1,38,99,moderate,3.07
2022215,Light-filled Apt on Kalorama Park,Apartment,Entire home/apt,2,1,1,99.00,0.00,3,7,100,strict,0.21
14015685,Cozy Studio in the Heart of Adams Morgan (DC),Apartment,Entire home/apt,2,1,0,82.00,0.00,2,16,97,moderate,1.74
14966036,"Sunny, convenient spacious 2 bdrm/two bathrm apt",Apartment,Entire home/apt,4,2,2,250.00,0.00,3,7,100,moderate,0.97
18159386,Beautiful bedroom in Adams Morgan NW - DC,Apartment,Private room,2,1,1,67.00,0.00,2,1,100,flexible,1
12902017,FlourishBnB Kalorama Dhavala Surya Sanctuary Guest,Apartment,Private room,2,1,1,45.00,10.00,1,1,20,moderate,0.71
13066189,Large Artful Studio in Dupont/Adams Morgan,Apartment,Entire home/apt,2,1,0,107.00,7.00,2,5,88,moderate,0.43
10051629,Gorgeous Apt close to everything ready to rent!!!!,Apartment,Entire home/apt,2,1,1,90.00,0.00,3,1,100,flexible,0.08
15655004,Chic Apt in the Heart of Adams Morgan DC!,Apartment,Entire home/apt,2,1,1,79.00,15.00,8,4,90,flexible,0.79
16408669,Inauguration - Beautiful 2BR House in Adams Morgan,House,Entire home/apt,5,3.5,2,1995.00,0.00,4,0,,moderate,
16474211,Beautiful Townhouse on Embassy Row,Townhouse,Entire home/apt,8,4,2,500.00,0.00,2,1,100,moderate,0.27
10707170,Dupont Adams Morgan Americana,Apartment,Entire home/apt,6,1,2,149.00,0.00,2,16,91,strict,1.04
14672385,Best Comfy DC Private Room for Two in Adams Morgan,Apartment,Private room,2,1,1,59.00,16.00,1,0,,moderate,
11822282,Beautiful 2BR/1.5BA in Adams Morgan,Condominium,Entire home/apt,5,1.5,2,198.00,0.00,2,30,99,moderate,2.3
12380083,Entire studio in the heart of DC!,Apartment,Entire home/apt,4,1,0,600.00,0.00,2,1,100,moderate,0.08
15165382,"Sunny, zen top-floor apartment with roof deck",Apartment,Entire home/apt,3,1,1,75.00,0.00,2,0,,moderate,
13084321,Central renovated Adams Morgan apartment,Apartment,Entire home/apt,4,1,1,115.00,10.00,3,7,93,strict,0.63
4188562,"Adams Morgan Condo with Patio, Street Parking",Apartment,Entire home/apt,2,1,1,195.00,0.00,2,18,97,strict,0.56
10447326,Modern Luxury 3-level Townhome,House,Entire home/apt,6,3.5,3,590.00,0.00,1,12,100,strict,0.8
14117917,Charming City Centered ~ Walk to Zoo!,Apartment,Entire home/apt,4,1,1,115.00,10.00,3,17,98,strict,1.83
16444491,Washington DC !! LOVELY ROOM IN BEAUTIFUL DC,Apartment,Private room,3,1,2,59.00,0.00,2,0,,moderate,
7579509,Dupont Adams Morgan Glamour,Apartment,Entire home/apt,6,1,2,149.00,0.00,2,36,92,strict,1.8
7433593,Luxury Condo Spectacular Rooftop,Condominium,Entire home/apt,2,2,2,500.00,0.00,3,0,,flexible,
11431661,1 Bed in Hostel Loft Dorm Room (Rm 307),Dorm,Shared room,1,8,1,54.00,0.00,1,55,95,flexible,3.82
17821524,Brand New Spacious Apt in the ❤️ of Adams Morgan!,Apartment,Entire home/apt,3,1,1,134.00,0.00,2,10,100,moderate,7.5
3272592,"Modern & Chic DC Flat, A+ Location!",Apartment,Entire home/apt,3,1,1,140.00,0.00,3,16,100,flexible,0.46
16609266,Memorial Day Special Entire 1BR Condo Adams Morgan,Condominium,Entire home/apt,4,1,1,131.00,25.00,1,9,96,strict,4.74
13168865,Intern Housing (1 Bed in a Shared Hostel Room),Dorm,Shared room,1,8,1,54.00,0.00,1,12,92,flexible,1.13
16577009,"Charming, Spacious Flat w/ Great Location +Parking",Apartment,Entire home/apt,3,1,1,800.00,75.00,3,0,,strict,
17104333,Cozy 1-bedroom in Adams Morgan,Apartment,Entire home/apt,3,1,1,165.00,0.00,2,4,100,flexible,2.26
16381075,Spacious 3 Beds/2 Bath Condo in the Heart of AdMo,Apartment,Entire home/apt,6,2,2,290.00,0.00,1,5,95,flexible,2.78
16872847,Beautiful DC Apt in Safe/Fun/Central Location,Apartment,Entire home/apt,4,1,1,79.00,0.00,1,0,,flexible,
14808493,"Large 2BR w/patio in Adams Morgan, near everything",Apartment,Entire home/apt,4,1,2,150.00,0.00,3,10,100,flexible,2.73
16452808,Beautiful Two Level Condo in vibrant Adams Morgan,Condominium,Entire home/apt,6,2,2,799.00,0.00,3,0,,flexible,
16742028,Walkable area - great for DC visitors!,Apartment,Entire home/apt,3,1,1,350.00,20.00,2,4,100,flexible,1.08
16840783,Bright Columbia Heights Studio with Balcony,Apartment,Entire home/apt,3,1,0,150.00,0.00,2,0,,flexible,
16546093,Entire 2-Bedroom Apt. Centrally located in Dupont,Apartment,Entire home/apt,6,1,2,399.00,0.00,1,0,,flexible,
6794409,INAUGURATION 1BR 1BA apartment in Adams Morgan!,Apartment,Entire home/apt,4,1,1,400.00,0.00,2,0,,moderate,
17509703,"Sunny, Large Bedroom with Great View of City",House,Private room,1,1,1,42.00,30.00,2,13,94,strict,6.96
1407841,Sunny top floor apt in heart of DC,Apartment,Entire home/apt,2,1,0,109.00,0.00,2,26,98,strict,1.56
16612564,Sunny DC Apartment,Apartment,Entire home/apt,5,2,2,750.00,0.00,2,0,,flexible,
16121124,2-fl Admo townhouse 8-12 ppl,House,Entire home/apt,10,2,4,1499.00,0.00,2,0,,flexible,
7732528,Dupont Adams Morgan Dream,Apartment,Entire home/apt,4,1,1,119.00,0.00,2,23,83,strict,1.13
7731695,Dupont Adams Morgan Comfy Gem,Apartment,Entire home/apt,4,1,1,119.00,0.00,2,23,93,strict,1.19
16436240,"Beautiful, Clean and Accessible DC Apartment",Apartment,Entire home/apt,2,1,1,1100.00,0.00,2,0,,flexible,
7698423,Beautiful 1BR in Lively Area,Apartment,Entire home/apt,5,1,1,110.00,0.00,1,11,96,flexible,0.55
3996972,"Upscale Kalorama: 1-Bed, 1.5 Bath, Driveway Option",House,Entire home/apt,4,1.5,1,195.00,25.00,3,5,96,strict,0.17
