ID,name,sex,age,height,weight,team,year,season,city,sport,event,medal
1464,Ai Yanhan,F,14,168,54,China,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
1464,Ai Yanhan,F,14,168,54,China,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
1465,Jrmy Aicardi,M,27,178,83,France,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
1466,Matteo Aicardi,M,30,192,102,Italy,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
1472,Vlad-Drago Aicoboae,M,22,197,91,Romania,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
1477,Neringa Aidietyt,F,33,177,60,Lithuania,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
1478,Rosaria Aiello,F,27,172,74,Italy,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
1481,Hannes Aigner,M,27,183,75,Germany,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, Slalom",NA
1488,Harry Leslie Aikines-Aryeetey,M,27,180,87,Great Britain,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1502,Sophie Claire Ainsworth,F,27,173,68,Great Britain,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,NA
1515,Saiyidah Aisyah Mohamed Rafa'ee,F,28,173,68,Singapore,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,NA
1516,Rachid Ait Atmane,M,23,190,76,Algeria,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
1519,Anasse At El Abdia,M,23,180,66,Morocco,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
1525,Zied Ait Ouagram,M,27,191,75,Morocco,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
1526,Samir At Sad,M,26,167,65,France,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,NA
1526,Samir At Sad,M,26,167,65,France,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
1527,Souad At Salem (-Mahour-Bacha),F,37,158,50,Algeria,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
1548,Efe Ajagba,M,22,190,NA,Nigeria,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,NA
1551,"Oluwafemi ""Junior"" Ajayi",M,20,172,79,Nigeria,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
1553,Astrit Ajdarevi,M,26,190,80,Sweden,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
1561,Mobolade Abimbola Ajomale,M,20,180,62,Canada,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
1575,Stella Akakpo,F,22,166,60,France,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,NA
1599,Meryem (Mirriam Jepchirchir-) Akda (Mayo-),F,23,171,51,Turkey,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
1600,Tark Langat Akda,M,28,176,60,Turkey,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
1634,Taha Akgl,M,25,192,125,Turkey,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
1636,Svitlana Viktorivna Akhadova,F,23,170,69,Ukraine,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
1645,Habibollah Jomeh Akhlaghi,M,31,175,90,Iran,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",NA
1647,Murodzhon Kakharovich Akhmadaliyev,M,21,165,56,Uzbekistan,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze
1649,Artur Kamilevich Akhmatkhuzin,M,28,187,79,Russia,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",NA
1649,Artur Kamilevich Akhmatkhuzin,M,28,187,79,Russia,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Gold
1682,Morolake Akinosun,F,22,163,61,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
1683,Foluke Antinuke Akinradewo,F,28,191,79,United States,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
1687,Jonathan Akinyemi,M,27,188,85,Nigeria,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, Slalom",NA
1692,Teruyoshi Akiyama,M,44,168,65,Japan,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
1696,Malika Al-Akkaoui,F,28,160,49,Morocco,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
1696,Malika Al-Akkaoui,F,28,160,49,Morocco,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",NA
1697,Halil Akka,M,33,175,58,Turkey,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
1701,"Joshua Emmanuel ""Josh"" Akognon",M,30,189,83,Nigeria,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
1716,Daniel Akpeyi,M,30,187,80,Nigeria,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
1721,Ahmed Akram Abbas Mahmoud,M,19,188,80,Egypt,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,NA
1721,Ahmed Akram Abbas Mahmoud,M,19,188,80,Egypt,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
1729,Youssef Akrout,M,25,180,78,Tunisia,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,NA
1730,Monica Aksamit,F,26,183,74,United States,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
1746,Sonia Aktar,F,19,NA,NA,Bangladesh,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
1749,Shirin Akter,F,21,159,50,Bangladesh,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
1763,Hussein Al-Aameri,M,25,177,80,Iraq,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,NA
1773,Ahmad Al-Afasi,M,33,NA,NA,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,NA
1780,Mazoon Khalfan Saleh Al-Alawi,F,18,182,NA,Oman,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
1787,Tariq Ahmed Al-Amri,M,25,165,49,Saudi Arabia,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
1788,Atallah Al-Anazi,M,28,174,74,Saudi Arabia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
1788,Atallah Al-Anazi,M,28,174,74,Saudi Arabia,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
1807,Mary Al-Atrash,F,22,170,57,Palestine,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
1809,Nasser Salih Nasser Abdullah Al-Attiya,M,45,178,82,Qatar,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,NA
1810,Hamad Ali Mohamed A Al-Attiyah,M,21,193,89,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1810,Hamad Ali Mohamed A Al-Attiyah,M,21,193,89,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
1826,Ayesha Shahriyar Mohammed Al-Balooshi,F,24,160,57,United Arab Emirates,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,NA
1829,Wadha Bint Nasir Al-Balushi,F,26,160,75,Oman,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
1832,Nada Mohamed Abdulzaher Mohamed Al-Bedwawi,F,18,162,53,United Arab Emirates,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
1856,Sultan Mubarak M. Al-Dawoodi,M,31,192,86,Saudi Arabia,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,NA
1858,Fehaid Al-Deehani,M,49,178,95,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,Gold
1886,Mohsen Hussain Al-Duhaylib,M,22,163,69,Saudi Arabia,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,NA
1897,Abdulrahman Al-Faihan,M,30,NA,NA,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
1943,Dalal Masfir Al-Harith,F,16,160,55,Qatar,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
1946,Barakat Mubarak Al-Harthi,M,28,173,67,Oman,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
1980,Khaled Al-Kaabi,M,31,168,85,United Arab Emirates,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,NA
1991,Obada Al-Kasbeh,M,22,166,64,Jordan,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,NA
1992,Mohammed Riyadh Al-Khafaji,M,22,181,75,Iraq,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,NA
1993,Hajar Saeed Saad Sowaid Al-Khaldi,F,21,160,45,Bahrain,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
2001,Hamed Said Al-Khatri,M,31,173,68,Oman,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
2008,Noah Abdalaziz Al-Khulaifi,M,17,190,86,Qatar,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,NA
2021,Fatema Abdul Muhsin Al-Mahmeed,F,17,167,60,Bahrain,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
2029,Saeed bin Hasher Al-Maktoum,M,39,176,88,United Arab Emirates,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,NA
2053,Khaled Al-Mudhaf,M,38,164,105,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
2082,Lubna Al-Omair,F,29,152,45,Saudi Arabia,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",NA
2090,Moukheld Mahil F. Al-Outaibi,M,40,163,60,Saudi Arabia,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
2112,Abdullah Al-Rashidi,M,52,183,83,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,Bronze
2114,Bassel Al-Rayes,M,37,180,95,Qatar,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
2115,Ali Yousef Al-Rumaihi,M,34,177,86,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
2115,Ali Yousef Al-Rumaihi,M,34,177,86,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
2119,Yaaqoub Al-Saadi,M,20,175,62,United Arab Emirates,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,NA
2135,Mayada Al-Sayad,F,23,NA,NA,Palestine,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
2161,Abdulaziz Al-Shatti,M,25,NA,NA,Individual Olympic Athletes,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",NA
2169,Hicham Al-Siguni,M,23,172,61,Morocco,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
2184,Sheikh Ali bin Khalid Al-Thani,M,33,194,73,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
2184,Sheikh Ali bin Khalid Al-Thani,M,33,194,73,Qatar,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
2197,Saud Al-Zaabi,M,27,NA,NA,United Arab Emirates,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",NA
2206,Alaa Ali Mhawi,M,20,178,68,Iraq,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
2207,Ayman Alaa El-Din Mohamed Fayez,M,25,181,72,Egypt,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",NA
2210,Marina Alabau Neira,F,30,164,55,Spain,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,NA
2236,Salima El Ouali Al-Alami,F,32,179,58,Morocco,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
2237,Nima Alamian,M,23,174,70,Iran,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
2238,Noshad Alamian Darounkolaei,M,24,170,67,Iran,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
2259,Julian Alaphilippe,M,24,173,62,France,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
2259,Julian Alaphilippe,M,24,173,62,France,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,NA
2266,Ricard Alarcn Tevar,M,24,188,110,Spain,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
2271,Fernando Alarza Vicente,M,25,178,67,Spain,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
2289,Rafael Yunier Alba Castillo,M,22,202,87,Cuba,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,NA
2299,Matas Albarracn,M,36,174,65,Argentina,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
2299,Matas Albarracn,M,36,174,65,Argentina,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
2304,Michael Albasini,M,35,172,67,Switzerland,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
2309,Il Alben,F,30,172,62,Turkey,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
2314,Markel Alberdi Sarobe,M,24,187,76,Spain,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
2321,Fiona Albert,F,25,174,70,Australia,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
2335,Agustina Albertario,F,23,165,55,Argentina,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
2342,Nely Carla Alberto Francisca,F,33,179,90,Spain,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
2359,Islam-Beka Said-Tsilimovich Albiyev,M,27,165,66,Russia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
2365,Radu Albot,M,26,175,70,Moldova,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
2376,Samuel Albrecht,M,34,180,71,Brazil,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,NA
2391,Gustavo Barreiros de Albuquerque,M,25,172,85,Brazil,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
2408,Aurelie Alcindor,F,22,169,47,Mauritius,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
2442,Olympia Aldersey,F,24,183,75,Australia,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
2447,Mark David Aldred,M,29,188,71,Great Britain,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
2458,David Alegre Biosca,M,31,184,75,Spain,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
2464,Jo Qesem Ayela Aleh,F,30,171,58,New Zealand,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Silver
2467,Eric Javier Alejandro,M,30,180,81,Puerto Rico,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,NA
2472,Aleksandr Aleksandrov,M,26,189,93,Azerbaijan,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
2474,Daniel Tihomirov Aleksandrov,M,24,182,81,Bulgaria,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
2497,Artur Aleksanyan,M,24,190,98,Armenia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
2499,Ruben Aleksanyan,M,26,180,150,Armenia,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
2500,Yana Ivanovna Alekseevna,F,28,169,60,Azerbaijan,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,NA
2512,Yevgeny Petrovich Alekseyev,M,38,186,93,Kazakhstan,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
2517,Milan Aleksi,M,30,193,96,Serbia,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
2537,Habitam Alemu,F,19,171,52,Ethiopia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
2574,Kineke Alicia Alexander,F,30,178,65,Saint Vincent and the Grenadines,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
2587,Alexandra Priscila do Nascimento,F,34,177,68,Brazil,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
2593,Anna-Maria Alexandri,F,18,170,48,Austria,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
2594,Eirini-Marina Alexandri,F,18,171,50,Austria,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
2604,Khaido Alexouli,F,25,180,60,Greece,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,NA
2605,Alin Alexuc-Ciurariu,M,26,191,105,Romania,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
2610,Abdoul Razak Issoufou Alfaga,M,21,207,90,Niger,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Silver
2616,Natalia Alfaro Paniagua,F,29,165,59,Costa Rica,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
2650,Linda Camilla Algotsson,F,44,162,50,Sweden,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
2650,Linda Camilla Algotsson,F,44,162,50,Sweden,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
2651,Sara Anneli Algotsson Ostholt,F,41,163,56,Sweden,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
2651,Sara Anneli Algotsson Ostholt,F,41,163,56,Sweden,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
2663,Ahmed Ali,M,22,173,75,Sudan,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,NA
2683,Kame Ali,M,32,185,84,Madagascar,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,NA
2685,Annabel Laure Ali,F,31,176,75,Cameroon,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",NA
2688,Mehboob Ali,M,26,NA,NA,Pakistan,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,NA
2692,Muhammad Ali,M,20,173,52,Great Britain,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,NA
2695,Nia Sifaatihii Ali,F,27,170,65,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver
2708,Ali Adnan Kadhim Nassir Al-Tameemi,M,22,185,71,Iraq,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
2713,Ali Faez Atia,M,21,180,75,Iraq,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
2719,Bibiro Ali Taher,F,28,160,44,Chad,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",NA
2726,Hamza Ali,M,37,186,130,Bosnia and Herzegovina,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,NA
2743,Zhanibek Alimkhanuly,M,23,182,75,Kazakhstan,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,NA
2749,Aline Villares Reis,F,27,162,60,Brazil,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
2755,Aleksey Aleksandrovich Alipov,M,40,175,80,Russia,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
2758,Alison Conte Cerutti,M,30,203,106,Brazil-1,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
2765,Pirmammad Sadiyarovich Aliyev,M,18,170,63,Kazakhstan,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,NA
2769,Kimia Alizadeh Zenoorin,F,18,185,57,Iran,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
2775,Antonio Alkana,M,26,183,76,South Africa,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,NA
2779,Jasmine Alkhaldi,F,23,180,60,Philippines,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,NA
2784,Fatim Alkrmova,F,14,175,60,Azerbaijan,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,NA
2801,Claire Allan,F,31,170,65,Great Britain,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,NA
2803,Florence Allan,F,18,168,57,Cayman Islands,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,NA
2827,Heba Allejji,F,19,NA,NA,Syria,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
2838,Devon Allen,M,21,185,84,United States,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,NA
2861,Nathon Allen,M,20,178,NA,Jamaica,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
2881,Daniel Allerstorfer,M,23,183,130,Austria,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,NA
2885,Laura Colleen Gloria Alleway,F,26,178,72,Australia,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
2900,Martin Allikvee,M,21,182,77,Estonia,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,NA
2912,Olivia Elizabeth N. Allison-Federici,F,26,169,54,Great Britain,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
2913,Andrique Allisop,M,23,171,60,Seychelles,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,NA
2940,Jenny Alm,F,27,184,80,Sweden,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
2943,Miguel ngel Almachi Condo,M,31,165,55,Ecuador,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
2952,Rose Mary Almanza Blanco,F,24,165,53,Cuba,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
2969,Brandonn Pierry Cruz de Almeida,M,19,186,73,Brazil,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
2969,Brandonn Pierry Cruz de Almeida,M,19,186,73,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
2972,Csar Augusto Oliveira de Almeida,M,27,188,98,Brazil,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
2975,Jlio Antonio de Sourza e Almeida,M,46,180,90,Brazil,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
2975,Jlio Antonio de Sourza e Almeida,M,46,180,90,Brazil,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
2976,Kaio Mrcio Ferreira Costa de Almeida,M,31,177,75,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,NA
2977,Luiza Tavares de Almeida,F,24,168,58,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
2977,Luiza Tavares de Almeida,F,24,168,58,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",NA
2979,Pedro Manuel Tavares de Almeida,M,22,176,78,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
2979,Pedro Manuel Tavares de Almeida,M,22,176,78,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",NA
