id,listing_url,neighbourhood,neighbourhood_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
27661676,https://www.airbnb.com/rooms/27661676,South Boston,South Boston,Boston,MA,2127,42.3342256,-71.03888992,Townhouse,Entire home/apt,6,2,3,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Private entrance"",""High chair"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",375.00,500.00,140.00,6,$75.00 ,2,25,0,,,,,,,,,,flexible,1,
27661692,https://www.airbnb.com/rooms/27661692,Allston-Brighton,Brighton,Boston,MA,2135,42.35540374,-71.15910193,Condominium,Private room,1,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",50.00,,30.00,1,$20.00 ,14,1125,0,,,,,,,,,,moderate,1,
27669626,https://www.airbnb.com/rooms/27669626,Chinatown,Chinatown,Boston,MA,2111,42.35094357,-71.06075302,Condominium,Entire home/apt,5,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Step-free access"",""Step-free access"",""Handheld shower head"",""Paid parking on premises""}",205.00,,50.00,1,$10.00 ,1,1125,0,,,,,,,,,,flexible,1,
27672675,https://www.airbnb.com/rooms/27672675,Allston-Brighton,Brighton,Boston,MA,2135,42.35004353,-71.1649571,Apartment,Private room,4,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Other}",74.00,100.00,40.00,1,$15.00 ,1,1125,3,8/19/2018,9/3/2018,93,10,7,10,10,9,9,flexible,5,3
27675508,https://www.airbnb.com/rooms/27675508,South Boston,South Boston,Boston,MA,2127,42.33675107,-71.04154021,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets""}",187.00,,35.00,1,$0.00 ,1,1125,2,8/23/2018,8/26/2018,80,8,8,9,8,10,9,strict_14_with_grace_period,41,2
27675875,https://www.airbnb.com/rooms/27675875,South Boston,South Boston,Boston,MA,2127,42.33525842,-71.04135725,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets""}",177.00,,35.00,1,$0.00 ,1,1125,1,8/23/2018,8/23/2018,80,10,8,10,4,10,8,strict_14_with_grace_period,41,1
27697516,https://www.airbnb.com/rooms/27697516,Mattapan,Mattapan,Boston,MA,2126,42.29022559,-71.09535386,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Patio or balcony""}",85.00,,,1,$0.00 ,1,1125,1,8/19/2018,8/19/2018,100,10,10,10,10,8,10,flexible,1,1
27698940,https://www.airbnb.com/rooms/27698940,Charlestown,Charlestown,Boston,MA,2129,42.37534518,-71.04922084,Boat,Private room,2,1,1,1,Real Bed,"{Wifi,""Paid parking off premises"",""Pets allowed"",Breakfast,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Bed linens"",""Host greets you""}",129.00,,,2,$129.00 ,1,7,0,,,,,,,,,,flexible,6,
27701762,https://www.airbnb.com/rooms/27701762,Allston-Brighton,Allston,Boston,MA,2134,42.36259091,-71.13027547,House,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Step-free access"",""Step-free access"",""Step-free access"",""Host greets you"",""Handheld shower head"",""Fixed grab bars for shower""}",50.00,,,1,$0.00 ,2,30,3,8/30/2018,9/7/2018,100,10,10,10,10,9,9,flexible,2,3
27702986,https://www.airbnb.com/rooms/27702986,Brookline,Allston,Brookline,MA,2446,42.34974534,-71.11795759,House,Entire home/apt,5,1.5,4,4,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}",170.00,,,1,$0.00 ,30,90,0,,,,,,,,,,flexible,1,
27705916,https://www.airbnb.com/rooms/27705916,East Boston,East Boston,Boston,MA,2128,42.36578737,-71.03067437,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Private living room""}",115.00,,,1,$0.00 ,1,3,2,8/20/2018,8/21/2018,,,,,,,,flexible,1,2
27707705,https://www.airbnb.com/rooms/27707705,Financial District,Downtown,Boston,MA,2109,42.35829418,-71.05385304,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",397.00,100.00,80.00,1,$0.00 ,1,1125,5,9/3/2018,9/12/2018,100,10,9,10,9,10,10,strict_14_with_grace_period,4,5
27718890,https://www.airbnb.com/rooms/27718890,Back Bay,Back Bay,Boston,MA,2115,42.34390614,-71.08233425,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Long term stays allowed""}",400.00,200.00,50.00,1,$0.00 ,1,1125,2,9/5/2018,9/6/2018,100,10,10,10,10,10,9,strict_14_with_grace_period,8,2
27719760,https://www.airbnb.com/rooms/27719760,Back Bay,Back Bay,Boston,MA,2115,42.34429898,-71.08240022,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",400.00,200.00,50.00,1,$0.00 ,1,1125,3,9/6/2018,9/13/2018,93,10,10,10,9,10,9,strict_14_with_grace_period,8,3
27720457,https://www.airbnb.com/rooms/27720457,Back Bay,Back Bay,Boston,MA,2115,42.34252438,-71.08278074,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",400.00,200.00,50.00,1,$0.00 ,1,1125,1,9/11/2018,9/11/2018,100,10,10,10,10,10,10,strict_14_with_grace_period,8,1
27721138,https://www.airbnb.com/rooms/27721138,Back Bay,Back Bay,Boston,MA,2115,42.34420297,-71.08281395,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",400.00,200.00,50.00,1,$0.00 ,1,1125,1,9/6/2018,9/6/2018,100,10,10,10,10,10,10,strict_14_with_grace_period,8,1
27721473,https://www.airbnb.com/rooms/27721473,South Boston,South Boston,Boston,MA,2127,42.33508371,-71.04243731,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Self check-in"",Lockbox}",156.00,0.00,35.00,1,$0.00 ,1,1125,5,8/14/2018,8/30/2018,80,8,10,9,8,8,8,strict_14_with_grace_period,41,4.69
27721562,https://www.airbnb.com/rooms/27721562,Back Bay,Back Bay,Boston,MA,2115,42.34346124,-71.0825911,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",400.00,200.00,50.00,1,$0.00 ,1,1125,2,9/5/2018,9/11/2018,100,10,10,10,10,10,10,strict_14_with_grace_period,8,2
27725614,https://www.airbnb.com/rooms/27725614,Dorchester,Dorchester,Boston,MA,2125,42.31221518,-71.06764989,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",115.00,100.00,60.00,4,$15.00 ,2,14,2,8/25/2018,8/29/2018,90,10,10,10,10,9,10,moderate,2,2
27729451,https://www.airbnb.com/rooms/27729451,North End,North End,Boston,MA,2109,42.36508438,-71.05096179,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",Other}",175.00,200.00,50.00,2,$25.00 ,4,30,2,9/4/2018,9/11/2018,100,10,10,10,10,10,9,strict_14_with_grace_period,3,2
27733061,https://www.airbnb.com/rooms/27733061,Back Bay,Back Bay,Boston,MA,2116,42.35024791,-71.08546924,Apartment,Private room,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",125.00,,50.00,1,$15.00 ,1,1125,5,9/2/2018,9/12/2018,100,10,10,10,10,10,10,flexible,1,5
27734523,https://www.airbnb.com/rooms/27734523,Jamaica Plain,Jamaica Plain,Boston,MA,2130,42.31431537,-71.1013264,Apartment,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Self check-in"",Lockbox,""Private entrance"",""Hot water""}",69.00,100.00,25.00,1,$25.00 ,3,1125,3,8/20/2018,9/1/2018,100,10,10,10,10,9,8,flexible,6,3
27754296,https://www.airbnb.com/rooms/27754296,Somerville,Charlestown,Somerville,MA,2145,42.38531108,-71.08417899,Apartment,Private room,2,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware""}",65.00,200.00,20.00,1,$0.00 ,1,1125,0,,,,,,,,,,strict_14_with_grace_period,11,
27755350,https://www.airbnb.com/rooms/27755350,Roslindale,Roslindale,Boston,MA,2131,42.28131529,-71.1217441,Guesthouse,Private room,3,1.5,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",45.00,,8.00,1,$8.00 ,1,7,4,8/17/2018,8/29/2018,75,8,7,9,10,8,8,moderate,1,4
27757909,https://www.airbnb.com/rooms/27757909,South End,South End,Boston,MA,2118,42.34153654,-71.06912896,Condominium,Private room,2,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",170.00,,80.00,1,$0.00 ,1,4,1,8/17/2018,8/17/2018,,,,,,,,flexible,2,1
27775640,https://www.airbnb.com/rooms/27775640,Mission Hill,Mission Hill,Boston,MA,2115,42.33231241,-71.11240691,Serviced apartment,Entire home/apt,6,2,3,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",552.00,,150.00,1,$0.00 ,4,1125,0,,,,,,,,,,strict_14_with_grace_period,24,
27778274,https://www.airbnb.com/rooms/27778274,Charlestown,Charlestown,Boston,MA,2129,42.37491331,-71.05061117,Boat,Private room,2,1,1,1,Real Bed,"{Wifi,""Paid parking off premises"",""Pets allowed"",Breakfast,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Bed linens"",""Host greets you""}",129.00,,,2,$129.00 ,1,7,0,,,,,,,,,,flexible,6,
27779216,https://www.airbnb.com/rooms/27779216,Charlestown,Charlestown,Boston,MA,2129,42.37485454,-71.05096905,Boat,Private room,2,1,1,1,Real Bed,"{Wifi,""Paid parking off premises"",""Pets allowed"",Breakfast,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Bed linens"",""Host greets you""}",129.00,,,2,$129.00 ,1,7,1,8/18/2018,8/18/2018,,,,,,,,flexible,6,1
27781793,https://www.airbnb.com/rooms/27781793,Charlestown,Charlestown,Boston,MA,2129,42.38289524,-71.07764018,House,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}",45.00,200.00,25.00,1,$10.00 ,10,1125,0,,,,,,,,,,strict_14_with_grace_period,5,
27782842,https://www.airbnb.com/rooms/27782842,Charlestown,Charlestown,Boston,MA,2129,42.38228005,-71.07902854,House,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private living room""}",10.00,,,1,$0.00 ,6,1125,0,,,,,,,,,,strict_14_with_grace_period,5,
27785179,https://www.airbnb.com/rooms/27785179,Charlestown,Charlestown,Boston,MA,2129,42.38417131,-71.07748049,House,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace""}",50.00,,,1,$0.00 ,10,1125,0,,,,,,,,,,strict_14_with_grace_period,5,
27797809,https://www.airbnb.com/rooms/27797809,Allston-Brighton,Brighton,Boston,MA,2135,42.34979602,-71.14040867,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water""}",130.00,,30.00,1,$0.00 ,2,1125,1,9/9/2018,9/9/2018,,,,,,,,strict_14_with_grace_period,1,1
27801023,https://www.airbnb.com/rooms/27801023,Chinatown,Chinatown,Boston,MA,2116,42.35122367,-71.06129472,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,Stove,""Long term stays allowed"",""Paid parking on premises""}",499.00,0.00,100.00,1,$0.00 ,3,1125,0,,,,,,,,,,strict_14_with_grace_period,52,
27801644,https://www.airbnb.com/rooms/27801644,Chinatown,Downtown,Boston,MA,2116,42.35207752,-71.06361179,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,Stove,""Long term stays allowed"",""Paid parking on premises""}",499.00,0.00,100.00,1,$0.00 ,3,1125,0,,,,,,,,,,strict_14_with_grace_period,52,
27802054,https://www.airbnb.com/rooms/27802054,Chinatown,Chinatown,Boston,MA,2116,42.35089512,-71.06147381,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,Stove,""Long term stays allowed"",""Paid parking on premises""}",499.00,0.00,100.00,1,$0.00 ,3,1125,0,,,,,,,,,,strict_14_with_grace_period,52,
