id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,price_gt_500
15343674,Man-Cave basement unit,House,Private room,1,1,1,40,30,1,2,100,strict,0.3,FALSE
17113279,Budget friendly room walk to Metro & in NW DC,House,Private room,1,1.5,1,62,12,3,3,100,strict,1.01,FALSE
11966786,"Bright, Airy & Plush",House,Private room,1,1,1,55,100,3,1,100,strict,0.12,FALSE
9908242,Convenient basement apartment,Apartment,Entire home/apt,3,1,1,75,15,2,80,92,moderate,5.67,FALSE
5846300,Tomato Tree Brewing B&B,House,Private room,2,2.5,1,55,0,2,9,100,flexible,1.08,FALSE
3653895,2 Master Suites ea w/baths near Metro free parking,Townhouse,Entire home/apt,6,2.5,2,160,25,2,67,97,strict,4.93,FALSE
16466316,Huge Home Presidential Inauguration week 2017,House,Entire home/apt,10,3.5,4,3500,0,7,0,NA,strict,NA,TRUE
14992259,Great Affordable Accomodation with Coffee! :-),Apartment,Entire home/apt,2,1,1,96,15,1,12,98,strict,1.68,FALSE
17225846,Cozy bedroom Walk to Metro & in NW DC,House,Private room,1,1.5,1,35,10,3,0,NA,flexible,NA,FALSE
9890206,NEW Chic Mid Century Condo with Resort Pool,Apartment,Entire home/apt,2,1,1,99,30,2,37,98,strict,2.17,FALSE
16380369,Modern Spacious 1br/1ba near Ft. Totten Metro,Condominium,Entire home/apt,3,1,1,109,0,1,5,75,strict,1.36,FALSE
16676176,Basement Studio - private parking & close to metro,Apartment,Entire home/apt,4,1,0,70,20,2,9,98,strict,2.29,FALSE
15956020,"Uncle Brutha's Place - Takoma/Washington, DC",Apartment,Entire home/apt,4,1,1,65,25,1,26,98,strict,4.73,FALSE
7918799,1 furnished den/bedroom available,Apartment,Private room,1,1,1,150,0,1,0,NA,flexible,NA,FALSE
15646655,PRIVATE ROOM @ DC METRO,Apartment,Private room,2,1,1,51,25,1,16,100,strict,2.87,FALSE
16896145,Top Floor 2BR Apartment with balcony,Apartment,Entire home/apt,4,1.5,2,80,0,3,2,100,moderate,1.25,FALSE
17498061,Cozy Basement walking distance to metro.,House,Private room,4,1.5,0,62,15,3,8,90,strict,5.22,FALSE
8421131,"Parking, Metro, WiFi, Walmart +More",House,Entire home/apt,8,2,3,225,0,2,24,98,moderate,1.23,FALSE
6748247,DC Weekdays Listing,Apartment,Private room,1,1,1,95,0,1,0,NA,flexible,NA,FALSE
12709271,Quaint Takoma Bungalow.,House,Private room,1,1,1,37,15,2,3,100,flexible,0.32,FALSE
16215109,"Spacious 4BR/3BA townhouse  in hip Petworth, DC",Townhouse,Entire home/apt,8,3,4,3e3,0,3,0,NA,flexible,NA,TRUE
16509164,Petworth Studio,Apartment,Entire home/apt,2,1,0,150,0,2,0,NA,flexible,NA,FALSE
8117850,Respite in the City,House,Private room,2,1,1,35,0,1,25,100,strict,1.23,FALSE
873182,Spacious English Basement Apt w/ Natural Sunlight!,Apartment,Entire home/apt,3,1,1,96,25,2,4,93,strict,0.52,FALSE
10082572,Cozy DC Apt: Avail May31-June5,House,Entire home/apt,6,1,2,50,10,5,44,94,strict,2.63,FALSE
8410577,Bedroom for Papal Visit!,House,Private room,2,1,1,200,0,2,0,NA,flexible,NA,FALSE
16829805,Top floor shared apartment,Apartment,Private room,2,1,1,90,0,3,4,100,flexible,1.09,FALSE
16556491,Entire house for inauguration,House,Entire home/apt,8,2,4,700,0,2,0,NA,strict,NA,TRUE
13650050,Fairly spacious and confortable studio.,Apartment,Entire home/apt,2,1,0,50,0,2,0,NA,flexible,NA,FALSE
16578004,1 BR Apartment Close to Downtown for Inauguration,Apartment,Entire home/apt,6,1,1,500,0,2,0,NA,strict,NA,FALSE
8897159,Memorial Day Suite Special!,Townhouse,Private room,3,1,1,71,0,2,18,98,moderate,3.7,FALSE
18268587,Private entrance basement Fort Totten/N. Petworth,House,Private room,2,0.5,1,44,15,1,0,NA,flexible,NA,FALSE
9061931,Sunny Private Room in Petworth,House,Private room,2,1,1,50,8,2,23,97,flexible,1.27,FALSE
15408063,A Spacious Studio Apartment,House,Private room,3,1,1,150,0,1,0,NA,flexible,NA,FALSE
13744260,Private bed and bath in charming historic house,House,Entire home/apt,2,1,1,74,0,2,33,96,flexible,3.16,FALSE
17765169,Your Newly Remodeled DC Home,House,Private room,2,1,1,90,20,3,0,NA,moderate,NA,FALSE
16675935,Taylor Street,Apartment,Entire home/apt,3,1,1,100,0,1,0,NA,flexible,NA,FALSE
11940678,Two bedroom apartment- Downtown DC,Apartment,Entire home/apt,4,1.5,2,150,0,1,3,100,flexible,0.22,FALSE
13776668,Perfect Studio with Full Bath,Apartment,Entire home/apt,3,1,0,65,30,3,10,98,moderate,0.98,FALSE
11935336,New Built Home in Takoma DC,House,Entire home/apt,6,3.5,4,180,0,2,5,90,strict,0.45,FALSE
16756494,4 metro stops from The Capitol,House,Private room,2,1.5,1,55,5,1,1,100,flexible,0.27,FALSE
9702745,Charming 2-bedroom in Takoma DC,House,Private room,5,1.5,2,0,0,2,0,NA,flexible,NA,FALSE
16001441,Modern Basement on North Capitol,House,Entire home/apt,4,1,1,50,15,2,19,93,strict,3.8,FALSE
14854446,Luxury Suite in Renovated Midcentury Rambler,House,Entire home/apt,3,1,1,100,25,2,2,100,moderate,0.34,FALSE
8428910,Bedroom for Papal Visit!,House,Private room,1,1,1,125,0,2,0,NA,flexible,NA,FALSE
17012558,Private Bedroom available in Takoma,House,Private room,2,1,1,40,5,1,12,98,flexible,5.14,FALSE
16684462,Bright and Spacious - Easy access to the action!,House,Private room,2,1.5,1,65,20,2,4,100,flexible,1.09,FALSE
15340622,Memorial Day Special!,Townhouse,Private room,2,2,1,59,0,2,14,99,moderate,2.26,FALSE
12356145,Spacious Basement Studio,House,Private room,2,1,1,74,0,2,42,97,strict,3.45,FALSE
16813584,Home away from  home.,Apartment,Entire home/apt,1,1,1,500,0,4,0,NA,flexible,NA,FALSE
4663275,"Family-friendly, great neighborhood",Condominium,Entire home/apt,7,2.5,3,225,10,4,3,100,strict,0.14,FALSE
223203,ROOM FOR RENT IN A NICE AREA OF DC,House,Private room,2,1,1,86,50,1,1,100,moderate,0.01,FALSE
251619,LUXURY LIVING AT A BARGAIN,House,Private room,2,1.5,1,74,50,1,2,100,flexible,0.04,FALSE
299030,Red Room - Washington 1-2/p Bedroom near Metro,House,Private room,2,1.5,1,85,25,1,16,97,flexible,0.26,FALSE
313405,Blue Room - Washington 1-2?p Bedroom Near Metro,House,Private room,3,NA,1,75,25,1,6,84,flexible,0.1,FALSE
17765896,Private room/bath near Rock Creek Park/SS Metro,House,Private room,2,1,1,99,0,1,0,NA,flexible,NA,FALSE
10993146,Studio bed and breakfast for artist,Bed & Breakfast,Entire home/apt,4,1,1,120,0,7,0,NA,flexible,NA,FALSE
16810160,Cozy  2 bedroom condo in DC,Apartment,Entire home/apt,5,1,2,800,0,1,0,NA,flexible,NA,TRUE
16781954,Stunning apartment near metro with free parking,Apartment,Entire home/apt,5,1,1,120,10,1,22,100,moderate,6,FALSE
16230169,1 BR apartment in Silver Spring with a hammock!,Apartment,Entire home/apt,4,1,1,400,0,1,0,NA,flexible,NA,FALSE
13928652,Peace and Comfort in North Portal Estates,House,Private room,1,1,1,34,0,3,3,80,flexible,0.32,FALSE
10433113,Luxury 5 bdrm 4 bath 1 mile to metro 15 min to DC,House,Entire home/apt,10,3.5,5,558,25,3,1,100,strict,0.23,TRUE
16237886,Convenient Tudor Home in Upper NW for Inauguration,House,Entire home/apt,9,4,3,2500,100,4,0,NA,strict,NA,TRUE
6180256,Private bedroom with own bath,House,Private room,2,1,1,75,15,2,4,100,flexible,0.17,FALSE
16633921,Huge sunny room w/comfy queen bed /renovated house,House,Private room,2,1,1,200,0,3,0,NA,strict,NA,FALSE
16636055,Huge sunny 1BR apt with private entrance & deck,House,Entire home/apt,4,1,1,390,0,3,0,NA,strict,NA,FALSE
8741535,Cozy 2BR Suite close to Rock Creek,House,Private room,2,1,1,79,25,2,1,100,moderate,0.27,FALSE
4024085,"Sunny, Airy Room at Dawn's House",House,Private room,2,1.5,1,60,0,1,18,91,flexible,0.56,FALSE
649985,DC/Silver Spring; easy to downtown,House,Private room,2,1.5,1,60,25,2,13,76,moderate,0.36,FALSE
4025236,Large sunny room at Dawn's House,House,Private room,2,1.5,1,60,0,1,24,95,flexible,0.74,FALSE
16215067,Perfect Apartment in Quiet Shepherd Park Community,Apartment,Entire home/apt,2,1,1,50,0,2,0,NA,flexible,NA,FALSE
18347212,"Red Room, upper N.W., near AFI in Silver Spring.",House,Private room,1,1,1,41,0,26,0,NA,flexible,NA,FALSE
11140784,"Large DC room nr metro, free parking, private bath",House,Private room,4,1,0,65,10,1,45,98,moderate,5.21,FALSE
2466942,Cozy Colonial N Convenient Location,House,Private room,4,2,1,120,20,3,33,98,flexible,0.9,FALSE
18346849,"Shepherd Park, 2 bedrooms, near AFI, Silver Spring",House,Private room,1,1,1,46,25,25,0,NA,flexible,NA,FALSE
1896951,Mid-Century in Rock Creek Park,House,Private room,4,1,1,90,10,2,87,97,flexible,2.3,FALSE
15954151,1 room 1 bath bachelors pad,Apartment,Private room,3,1,1,120,0,1,1,20,flexible,0.27,FALSE
4025438,Sunny Room at Dawn's House,House,Private room,2,1.5,1,55,0,1,14,99,flexible,0.43,FALSE
16634452,Sunny bedroom in a renovated house & safe area,House,Private room,2,1,1,150,0,3,0,NA,strict,NA,FALSE
649982,16th Street area Lovely Warm Home,House,Private room,2,1.5,1,75,25,2,2,80,flexible,0.04,FALSE
16375778,"Private Bright Basement in NW DC, Near Metro",House,Entire home/apt,2,1,1,400,0,1,0,NA,moderate,NA,FALSE
877512,12 Minutes to Inauguration!,House,Private room,2,1,1,350,0,4,0,NA,moderate,NA,FALSE
251615,NICE HOUSE IN A VERY NICE NEIGHBORH,House,Private room,2,1.5,1,86,50,1,0,NA,flexible,NA,FALSE
251611,LUXURY LIVING AT A BARGAIN,House,Private room,2,1.5,1,86,50,1,0,NA,flexible,NA,FALSE
17023676,Alluring & Charming Townhouse by Metro,House,Entire home/apt,4,1,2,120,0,5,4,100,strict,2,FALSE
703757,Antique-filled quiet house near bus,House,Private room,2,1.5,1,65,10,3,1,40,flexible,0.02,FALSE
17566027,5 bedroom house in upper NW DC,House,Entire home/apt,10,4.5,6,850,50,2,0,NA,strict,NA,TRUE
5780460,Cozy Comfort in Heart of DC,House,Private room,4,1,1,650,0,2,2,100,flexible,1.5,TRUE
16558082,Comfortable & Convenient 2 BR + den near Metro,House,Private room,5,1.5,2,90,0,2,1,100,flexible,0.27,FALSE
13410561,"Apt in Rock Creek Park, near Silver Spring",Apartment,Entire home/apt,2,1,1,100,0,2,8,100,moderate,0.82,FALSE
9314292,The Woods at Colonial Village,Apartment,Private room,4,1,1,100,0,1,6,93,flexible,0.43,FALSE
12421372,One bedroom basement apartment,Apartment,Entire home/apt,3,1,1,95,35,1,41,98,flexible,4.88,FALSE
10060867,Remodeled 3BR Washington DC House,House,Entire home/apt,6,2.5,3,235,0,3,4,70,strict,0.33,FALSE
18618055,Comfortable Bedroom near Downtown Silver Spring,Apartment,Private room,1,1,1,50,0,2,0,NA,flexible,NA,FALSE
15337391,Near 16th St X Bus-DC-AFI Dtown Silver Spring/NIH,Apartment,Entire home/apt,2,1,1,80,50,29,1,NA,moderate,0.17,FALSE
16485949,Beautiful sun-filled apt in great location in DC!,Apartment,Entire home/apt,4,2,2,1e3,0,3,0,NA,flexible,NA,TRUE
6762627,Private Room in NW DC,House,Private room,2,1,1,45,35,1,28,100,flexible,2.09,FALSE
3318417,Quiet Elegance in Northwest DC,House,Private room,2,1,1,85,0,1,41,99,flexible,1.17,FALSE
14447126,Rock Creek Park hideaway,Apartment,Entire home/apt,5,1,2,125,0,2,21,92,flexible,2.54,FALSE
17000226,New modern apartment by Friendship Heights Metro,Apartment,Entire home/apt,5,1,1,185,0,3,6,100,moderate,2.4,FALSE
13366649,Chevy Chase. DC home,Apartment,Entire home/apt,6,2,3,148,0,1,0,NA,flexible,NA,FALSE
992311,*Absolutely Historic Haven in NW DC,House,Entire home/apt,6,1.5,1,129,15,1,40,95,moderate,0.82,FALSE
6727661,Studio Apartment,Apartment,Entire home/apt,2,1,0,80,0,1,1,100,flexible,0.04,FALSE
16494031,Sunny D.C. Studio!,Apartment,Entire home/apt,6,1,1,242,0,1,0,NA,flexible,NA,FALSE
2070286,Perfect for Inauguration (huge home and brand new),House,Entire home/apt,10,5.5,5,2159,0,3,0,NA,flexible,NA,TRUE
13572919,Home in quiet tree lined street in Chevy Chase DC,House,Entire home/apt,5,2,3,150,0,2,0,NA,flexible,NA,FALSE
12263620,Woodside One Bed ~ Parking!,Apartment,Entire home/apt,4,1,1,79,0,2,17,95,strict,1.47,FALSE
1948543,Spacious DC Apt with Parking Space!,Apartment,Entire home/apt,2,1,1,130,0,1,3,47,flexible,0.08,FALSE
16337260,DC House--Beautiful renovation,House,Entire home/apt,8,4,6,300,0,3,0,NA,flexible,NA,FALSE
12351225,Airy room with private bath,House,Private room,2,1,1,70,0,1,49,98,flexible,4.11,FALSE
16011877,Spacious lower level studio apartment.,Apartment,Entire home/apt,2,1,0,150,75,2,0,NA,strict,NA,FALSE
17160158,Cozy share space w/ private entrance,Apartment,Shared room,2,1,1,35,20,1,11,100,flexible,5.16,FALSE
16767317,Studio apartment on a quiet street,Apartment,Entire home/apt,2,1,0,200,0,2,0,NA,flexible,NA,FALSE
2776766,Sunny NW DC 2 Bedroom Apt,Apartment,Entire home/apt,5,1,2,145,0,3,4,65,strict,0.11,FALSE
8247341,"Comfortable Chevy Chase, DC Home",House,Private room,2,1,1,90,20,2,15,100,flexible,0.78,FALSE
15498986,The house is located in Chevy chase,House,Private room,2,1,1,60,0,1,4,95,strict,0.67,FALSE
6749167,Entire apt in safe/convenient DC,Apartment,Entire home/apt,4,1,1,90,0,1,1,NA,moderate,0.09,FALSE
16776166,Quiet bedroom and private bath on DC Metro route,House,Private room,2,1.5,1,75,0,2,1,100,flexible,0.27,FALSE
3012625,Chateau in the Park,Bed & Breakfast,Private room,2,1,1,200,0,1,0,NA,flexible,NA,FALSE
8583164,Sunny Uptown Studio Apartment,Apartment,Entire home/apt,2,1,0,120,0,1,1,NA,flexible,0.05,FALSE
3208870,Friendship Heigh Garden Room,House,Private room,2,1,1,68,25,2,31,85,moderate,0.91,FALSE
2126878,Private In-law Suite in Quiet NW DC,Apartment,Entire home/apt,2,1,1,125,0,30,5,92,strict,0.15,FALSE
15558485,Tudor in the Park,Apartment,Entire home/apt,2,1,1,75,0,2,0,NA,moderate,NA,FALSE
16309908,Beautiful DC House in Great Location,House,Entire home/apt,6,4.5,5,150,0,2,0,NA,flexible,NA,FALSE
8967165,Rock Creek Park Residence~ Parking!,Apartment,Entire home/apt,6,1,2,95,10,3,36,94,strict,1.16,FALSE
3789633,"Room with view, Friendship Heigh",House,Private room,1,1,1,55,20,1,26,86,flexible,0.92,FALSE
14535585,The White House in Chevy Chase,House,Entire home/apt,6,3,4,300,0,2,0,NA,flexible,NA,FALSE
10535847,Upscale Luxury close to everything,Apartment,Entire home/apt,4,1,1,115,0,2,41,96,moderate,2.87,FALSE
14959218,CHEVY CHASE SUITES!!,House,Entire home/apt,10,3.5,4,360,50,3,4,90,flexible,0.69,FALSE
16465923,"Chevy Chase DC Charm, near 2 Metros, Rock Creek Pk",House,Entire home/apt,6,2.5,3,750,0,2,2,90,flexible,0.55,TRUE
4701977,"Garden Apartment in NW - Near Metro, Free Parking",Apartment,Entire home/apt,6,1,1,150,0,1,148,95,moderate,5.05,FALSE
3817080,"Large room at Chevy Chase, NW DC",House,Private room,2,1,1,60,25,1,8,85,moderate,0.26,FALSE
12336640,Lovely 1bd/1ba Near Van Ness Metro,Apartment,Entire home/apt,3,1,1,95,0,3,1,80,strict,0.09,FALSE
2897393,Garden Room by Friendship Heights,House,Private room,2,1,1,58,25,2,23,87,moderate,0.63,FALSE
7060166,"***Awesome Room, House, and Price!",House,Private room,2,1,1,65,15,1,18,100,moderate,1.57,FALSE
7319641,"Beautiful Chevy Chase, DC Home",House,Entire home/apt,6,2.5,3,400,0,1,3,93,moderate,0.68,FALSE
6598691,"Gorgeous Cape Cod, Parking and Pool",House,Entire home/apt,10,4.5,5,1250,25,1,3,100,flexible,0.23,TRUE
10659762,Renovated Basement Apartment,Other,Entire home/apt,2,1,1,105,15,2,1,100,moderate,0.16,FALSE
15342498,New modern DC apt. with parking,Apartment,Private room,3,1,1,125,25,2,13,100,moderate,2.55,FALSE
15602984,Chevy chase circle are,House,Private room,3,1,1,50,0,1,14,89,strict,2.16,FALSE
15603402,Chevy Chase Circle area,House,Private room,4,1,1,60,0,1,9,84,strict,2.11,FALSE
15603261,Chevy chase area,House,Private room,3,1,1,50,0,1,13,91,strict,2.03,FALSE
15471559,Private 1BR suite in the heart of Chevy Chase,Apartment,Private room,3,1,1,43,0,1,1,100,flexible,0.27,FALSE
15469254,Charming Chevy Chase/Rock Creek Park Apartment,Apartment,Entire home/apt,4,1,1,87,10,3,7,97,strict,1.93,FALSE
16319564,"Chevy Chase, DC Home for Inauguration Week",House,Entire home/apt,8,2.5,3,595,0,4,0,NA,strict,NA,TRUE
1245292,**Chevy Chase Private Bed/Bath PLUS,House,Private room,2,1,1,89,20,1,136,98,moderate,4.17,FALSE
6291435,Lavender room with queen Bed,Apartment,Private room,2,1,1,59,0,1,38,89,strict,1.57,FALSE
5756520,Beautiful Private Bedroom,Apartment,Private room,2,1,1,59,0,1,55,83,strict,2.17,FALSE
188807,Sweet Anacostia Hideaway I,House,Private room,2,1,1,60,15,1,48,94,moderate,0.81,FALSE
11543932,Anacostia-Capitol Hill Abode,House,Private room,2,2,1,65,10,2,35,95,flexible,2.54,FALSE
5794047,Beautiful Home w/3 bedrooms& 4 beds,Apartment,Entire home/apt,8,1,3,189,0,2,32,84,strict,1.3,FALSE
18497350,Beautiful 3 level townhouse w/ garage parking,Townhouse,Entire home/apt,6,2.5,2,10,25,1,0,NA,flexible,NA,FALSE
3686,Vita's Hideaway,House,Private room,2,1,1,65,25,2,64,91,moderate,0.81,FALSE
7280999,Quaint Room with Free Parking,Apartment,Private room,1,1,1,39,0,1,28,82,strict,1.27,FALSE
18489244,Private room in historic Anacostia home,House,Private room,1,1.5,1,75,0,1,0,NA,flexible,NA,FALSE
15237330,A second bedroom in Historic Anacostia,House,Private room,2,1,1,65,0,1,1,80,flexible,0.28,FALSE
16649915,Historic Anacostia Home (Off Street Parking),House,Private room,2,1.5,1,110,0,2,1,100,strict,0.27,FALSE
18613551,"Red, white and blue - close to Nats",House,Private room,3,1,1,56,0,1,0,NA,flexible,NA,FALSE
3726467,Cozy Warm Bedroom,House,Private room,1,2,1,50,0,1,41,91,moderate,1.22,FALSE
16593929,Lo's Place-Air Mattress/Budget Travelers Welcome,House,Private room,2,1,1,34,10,1,18,86,flexible,4.46,FALSE
151181,Sweet Anacostia Hideaway II,House,Private room,4,1,1,72,15,1,64,90,moderate,1.04,FALSE
9855531,Private  Room-Free Parking,House,Private room,3,1,1,30,15,1,70,95,flexible,4.82,FALSE
11985730,Velvet Navy Wingback Chair,House,Private room,2,1,1,75,10,2,26,98,flexible,1.95,FALSE
3567754,Modern Hotel Inspired Bedroom,House,Private room,2,2,1,65,15,1,106,90,moderate,3.08,FALSE
5010302,Awesome bedroom/Private bath /Jacuzzi tub/Views,House,Private room,2,1,1,70,0,3,21,92,moderate,0.83,FALSE
15988225,Nice Private One Bedroom & Bathroom w/ Parking,House,Private room,2,1,1,69,0,1,7,85,flexible,1.19,FALSE
6323632,Private Room with Queen bed,Apartment,Private room,2,1,1,49,0,1,20,87,strict,0.82,FALSE
14202103,Private room in Historic Anacostia Healing Center,House,Private room,2,1.5,1,55,10,1,13,100,moderate,1.42,FALSE
782634,Come Home in Anacostia WashingtonDC,House,Private room,3,1,1,70,30,2,7,87,flexible,0.15,FALSE
5009416,1 bedroom Suite. Super Spacious living quarters.,House,Private room,4,1,1,92,25,3,13,98,moderate,0.51,FALSE
5762674,Amazing Room with 2 full beds,Apartment,Private room,4,1,1,71,10,1,89,87,strict,3.47,FALSE
17133181,Minimalist Apt close to National Mall and Metro,Apartment,Entire home/apt,3,1,1,90,10,3,11,98,strict,5.5,FALSE
15983203,Huge RowHouse Close to Downtown DC,House,Entire home/apt,6,3.5,4,400,0,1,0,NA,flexible,NA,FALSE
7918040,Positive Energy Home & Space!,House,Entire home/apt,7,3,2,333,0,4,0,NA,flexible,NA,FALSE
11981170,"Bright, Sunny Twin Room",House,Private room,1,1,1,65,0,2,8,95,flexible,0.6,FALSE
12964178,Room for Rent 5,House,Private room,1,2,1,37,10,29,1,60,flexible,0.09,FALSE
16828383,"Barebones room, close to metro right off highway",House,Private room,1,1,0,35,0,1,1,80,flexible,1,FALSE
9855547,Sunlit Paradise-Free Parking,House,Private room,3,1,1,30,15,1,100,95,flexible,6.01,FALSE
8865233,Quaint Colonial with Capitol View,House,Private room,1,1,1,90,0,1,1,NA,flexible,0.07,FALSE
17249568,Modern Condo with Parking,Apartment,Private room,1,1,1,37,0,2,10,100,flexible,5.26,FALSE
5191331,Anacostia-Capitol Hill Queen & Bath,House,Private room,2,1,1,70,10,2,48,93,moderate,3.36,FALSE
16723775,1 BR in Historic Anacostia,House,Private room,2,1,1,200,15,1,3,100,moderate,0.81,FALSE
437005,"The Buddha behind the ""Blue Door""",House,Private room,2,2,1,70,6,2,74,98,moderate,1.21,FALSE
174808,Historic American Four Square,House,Private room,2,1,1,75,10,2,20,98,flexible,1.52,FALSE
16025364,Summer Hideaway Private Entrance,House,Private room,4,1,1,65,7,1,14,97,flexible,3.23,FALSE
16853088,Lo's Place-AirMattress/Budget Travelers Welcome!,House,Private room,3,1,1,41,10,1,16,87,flexible,5.58,FALSE
11413078,Historic Anacostia Home,House,Private room,2,1.5,1,130,0,3,0,NA,flexible,NA,FALSE
18549439,Bright and Beautiful home with 3 bedrooms & 4 beds,Apartment,Entire home/apt,8,1,3,195,0,2,0,NA,strict,NA,FALSE
1187496,Vita's Hideaway III,House,Private room,3,1,1,70,15,2,4,95,strict,0.12,FALSE
10362615,Private Room! Bike to Share! Cat to Pet!,House,Private room,2,1,1,65,5,1,1,100,flexible,0.1,FALSE
12026623,Bright 1 BR in Historic Anacostia,House,Private room,2,1,1,65,0,1,15,96,moderate,8.49,FALSE
6286387,Private Family Room with two bed,Apartment,Private room,4,1,1,72,10,1,59,89,strict,2.43,FALSE
3662,Vita's Hideaway II,House,Private room,3,1,1,75,15,2,31,93,moderate,0.42,FALSE
5761901,Elegant Private Room,Apartment,Private room,2,0.5,1,54,0,1,54,90,strict,2.09,FALSE
5195346,Pennsylvania Avenue 3 BR Condo!,Apartment,Entire home/apt,6,1,3,119,10,7,14,93,strict,0.58,FALSE
